cell_key,image_array
3,[0.7529412 0.7254902 0.6862745 ... 0.        0.        0.       ]
3,[0.74509805 0.7411765  0.7607843  ... 0.         0.         0.        ]
3,[0.74509805 0.74509805 0.7372549  ... 0.04313726 0.02352941 0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.00392157 0.         ... 0.01176471 0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.02352941 0.         0.         ... 0.         0.         0.01568628]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.        0.        0.        ... 0.6862745 0.5686275 0.5686275]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.         0.         ... 0.7176471  0.6392157  0.64705884]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.8392157  0.84313726 0.8117647  ... 0.80784315 0.74509805 0.7490196 ]
3,[0.         0.         0.00784314 ... 0.         0.00392157 0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.         0.         ... 0.         0.00392157 0.        ]
3,[0.01176471 0.         0.         ... 0.73333335 0.81960785 0.7294118 ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.00392157 0.00784314 ... 0.         0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.827451  0.8627451 0.7882353 ... 0.        0.        0.       ]
3,[0.01176471 0.         0.00784314 ... 0.         0.         0.        ]
3,[0.7490196 0.6666667 0.6627451 ... 0.        0.        0.       ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.         0.         ... 0.70980394 0.7176471  0.6666667 ]
3,[0.         0.         0.         ... 0.8235294  0.83137256 0.9137255 ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.         0.         ... 0.80784315 0.8        0.7411765 ]
3,[0.         0.         0.         ... 0.654902   0.5529412  0.54901963]
3,[0.7372549  0.6666667  0.61960787 ... 0.         0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.         0.00784314 ... 0.         0.         0.        ]
3,[0.         0.00784314 0.         ... 0.         0.         0.        ]
3,[0.00392157 0.         0.         ... 0.         0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.00392157 0.         ... 0.         0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.         0.         ... 0.00392157 0.00784314 0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.         0.         ... 0.78039217 0.7490196  0.7411765 ]
3,[0.03137255 0.         0.         ... 0.         0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.         0.         ... 0.         0.         0.00784314]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.00392157 0.         ... 0.         0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.79607844 0.8352941  0.8392157  ... 0.         0.         0.        ]
3,[0.01176471 0.         0.01960784 ... 0.8745098  0.85882354 0.85490197]
3,[0.         0.01176471 0.         ... 0.01176471 0.01176471 0.01960784]
3,[0.         0.         0.01568628 ... 0.         0.         0.        ]
3,[0.70980394 0.61960787 0.65882355 ... 0.         0.         0.        ]
3,[0.         0.         0.         ... 0.01960784 0.02745098 0.02352941]
3,[0.         0.         0.         ... 0.7411765  0.75686276 0.7529412 ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.01176471 0.         0.         ... 0.         0.         0.        ]
3,[0.         0.00784314 0.         ... 0.         0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.         0.         ... 0.7882353  0.70980394 0.7137255 ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.         0.         ... 0.         0.00392157 0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.         0.         ... 0.05882353 0.         0.        ]
3,[0.03137255 0.03529412 0.05098039 ... 0.         0.         0.        ]
3,[0.         0.         0.         ... 0.79607844 0.7254902  0.7176471 ]
3,[0.         0.         0.         ... 0.7764706  0.78039217 0.7607843 ]
3,[0.         0.         0.         ... 0.68235296 0.63529414 0.63529414]
3,[0.         0.00392157 0.         ... 0.         0.         0.        ]
3,[0.75686276 0.72156864 0.69411767 ... 0.         0.         0.        ]
3,[0.03137255 0.03137255 0.03921569 ... 0.         0.         0.        ]
3,[0.         0.         0.         ... 0.83137256 0.8117647  0.8       ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.76862746 0.65882355 0.7176471  ... 0.         0.         0.        ]
3,[0.01176471 0.         0.         ... 0.         0.         0.        ]
3,[0.7058824  0.7294118  0.7137255  ... 0.         0.         0.00784314]
3,[0.         0.         0.         ... 0.78039217 0.79607844 0.7921569 ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.        0.        0.        ... 0.7254902 0.7490196 0.6392157]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.        0.        0.        ... 0.7490196 0.627451  0.6509804]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.         0.         ... 0.         0.00784314 0.        ]
3,[0.         0.         0.         ... 0.89411765 0.81960785 0.89411765]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.00784314 0.         ... 0.         0.         0.        ]
3,[0.01176471 0.         0.         ... 0.         0.         0.        ]
3,[0.02352941 0.01960784 0.01176471 ... 0.8156863  0.8117647  0.8352941 ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.02745098 0.         0.         ... 0.         0.01568628 0.01176471]
3,[0.         0.00392157 0.         ... 0.00392157 0.         0.        ]
3,[0.        0.        0.        ... 0.8039216 0.8235294 0.8      ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.         0.         ... 0.7921569  0.79607844 0.8039216 ]
3,[0.         0.         0.         ... 0.         0.         0.00784314]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.7294118  0.60784316 0.6        ... 0.         0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.70980394 0.5921569  0.6        ... 0.         0.00392157 0.01568628]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.         0.         ... 0.         0.01176471 0.        ]
3,[0.76862746 0.8        0.7411765  ... 0.01960784 0.01960784 0.        ]
3,[0.         0.         0.         ... 0.01176471 0.         0.        ]
3,[0.         0.         0.         ... 0.         0.         0.01568628]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.09803922 0.05882353 0.0627451  ... 0.         0.         0.        ]
3,[0.         0.         0.         ... 0.6313726  0.49411765 0.65882355]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.         0.         ... 0.79607844 0.80784315 0.77254903]
3,[0.00392157 0.         0.01568628 ... 0.70980394 0.6117647  0.59607846]
3,[0.         0.         0.         ... 0.01960784 0.01960784 0.01960784]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.01176471 0.         0.         ... 0.         0.         0.        ]
3,[0.8235294  0.83137256 0.8117647  ... 0.8117647  0.8627451  0.8352941 ]
3,[0.8862745  0.83137256 0.92156863 ... 0.81960785 0.8392157  0.8235294 ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.7490196  0.7607843  0.73333335 ... 0.         0.         0.        ]
3,[0.         0.00392157 0.         ... 0.         0.00392157 0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.         0.         ... 0.8039216  0.76862746 0.77254903]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.65882355 0.5647059  0.6156863  ... 0.         0.         0.        ]
3,[0.7372549 0.6509804 0.6627451 ... 0.        0.        0.       ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.8117647  0.78431374 0.68235296 ... 0.         0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.         0.         ... 0.8627451  0.81960785 0.8352941 ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.         0.         ... 0.76862746 0.69803923 0.74509805]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.         0.         ... 0.74509805 0.7607843  0.67058825]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.         0.         ... 0.76862746 0.627451   0.6666667 ]
3,[0.         0.         0.         ... 0.00392157 0.         0.00784314]
3,[0.         0.01960784 0.         ... 0.         0.         0.        ]
3,[0.         0.         0.         ... 0.         0.00392157 0.        ]
3,[0.         0.         0.         ... 0.73333335 0.7411765  0.7372549 ]
3,[0.01960784 0.02745098 0.00784314 ... 0.         0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.00392157 0.         ... 0.         0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.00392157 0.         0.00784314 ... 0.         0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.         0.         ... 0.         0.00392157 0.        ]
3,[0.         0.         0.         ... 0.02352941 0.         0.        ]
3,[0.00392157 0.         0.         ... 0.         0.00392157 0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.00392157 0.00784314 ... 0.         0.         0.        ]
3,[0.76862746 0.68235296 0.7294118  ... 0.         0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.02745098 0.05098039 0.03529412 ... 0.         0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.         0.         ... 0.83137256 0.84313726 0.7607843 ]
3,[0.         0.         0.         ... 0.75686276 0.7647059  0.72156864]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.         0.         ... 0.81960785 0.81960785 0.81960785]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.7137255  0.7529412  0.72156864 ... 0.         0.         0.        ]
3,[0.         0.         0.         ... 0.7529412  0.78431374 0.7254902 ]
3,[0.        0.        0.        ... 0.7176471 0.7411765 0.7254902]
3,[0.         0.         0.         ... 0.7058824  0.6039216  0.54509807]
3,[0.10588235 0.03529412 0.01960784 ... 0.         0.         0.        ]
3,[0.         0.         0.         ... 0.77254903 0.77254903 0.8117647 ]
3,[0.         0.         0.         ... 0.84705883 0.8627451  0.8745098 ]
3,[0.         0.         0.         ... 0.78039217 0.78431374 0.8       ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.79607844 0.79607844 0.8039216  ... 0.         0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.01176471 0.         0.         ... 0.         0.         0.        ]
3,[0.         0.         0.         ... 0.01176471 0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.01176471 0.         0.02745098 ... 0.         0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.6901961  0.60784316 0.63529414 ... 0.         0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.00392157 0.         0.01568628 ... 0.         0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.73333335 0.75686276 0.70980394 ... 0.         0.         0.        ]
3,[0.01176471 0.         0.         ... 0.01568628 0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.         0.         ... 0.         0.00392157 0.        ]
3,[0.         0.         0.         ... 0.78431374 0.7764706  0.78039217]
3,[0.02745098 0.         0.         ... 0.         0.         0.        ]
3,[0.00392157 0.         0.         ... 0.         0.         0.        ]
3,[0.         0.         0.         ... 0.8117647  0.8156863  0.78431374]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.01176471 0.         0.         ... 0.         0.         0.        ]
3,[0.7490196  0.75686276 0.7372549  ... 0.         0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.        0.        0.        ... 0.7137255 0.654902  0.6745098]
3,[0.02352941 0.         0.         ... 0.01176471 0.         0.02745098]
3,[0.         0.         0.         ... 0.7058824  0.61960787 0.6666667 ]
3,[0.8392157  0.80784315 0.7647059  ... 0.         0.         0.        ]
3,[0.7254902 0.6784314 0.6784314 ... 0.        0.        0.       ]
3,[0.         0.         0.         ... 0.00784314 0.01176471 0.03137255]
3,[0.         0.00392157 0.         ... 0.01176471 0.         0.        ]
3,[0.         0.00784314 0.00784314 ... 0.         0.         0.        ]
3,[0.00784314 0.00392157 0.         ... 0.         0.         0.        ]
3,[0.7411765  0.74509805 0.72156864 ... 0.         0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.78431374 0.73333335 0.7607843  ... 0.         0.         0.        ]
3,[0.7529412 0.654902  0.7372549 ... 0.        0.        0.       ]
3,[0.         0.         0.         ... 0.         0.00392157 0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.68235296 0.5882353  0.6431373  ... 0.         0.         0.        ]
3,[0.         0.         0.01960784 ... 0.         0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.         0.         ... 0.8627451  0.85490197 0.80784315]
3,[0.01176471 0.         0.         ... 0.         0.         0.        ]
3,[0.         0.         0.         ... 0.81960785 0.8235294  0.8       ]
3,[0.         0.         0.         ... 0.78431374 0.7058824  0.6627451 ]
3,[0.         0.         0.         ... 0.         0.00784314 0.01568628]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.68235296 0.56078434 0.5921569  ... 0.         0.         0.        ]
3,[0.8117647  0.80784315 0.7372549  ... 0.         0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.         0.         ... 0.01176471 0.         0.01568628]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.         0.         ... 0.7764706  0.78431374 0.7647059 ]
3,[0.         0.         0.         ... 0.8        0.8039216  0.78431374]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.01176471 0.00784314 ... 0.         0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.         0.         ... 0.00392157 0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.         0.         ... 0.7058824  0.58431375 0.7058824 ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.00392157 0.         0.         ... 0.78431374 0.69411767 0.6627451 ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.00392157 0.         ... 0.83137256 0.84705883 0.78039217]
3,[0.         0.         0.         ... 0.00392157 0.00784314 0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.03137255 0.01176471 0.03921569 ... 0.         0.         0.        ]
3,[0.         0.         0.         ... 0.00392157 0.         0.00784314]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.         0.         ... 0.         0.00392157 0.        ]
3,[0.75686276 0.7647059  0.74509805 ... 0.         0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.00392157 0.         0.01960784 ... 0.         0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.         0.         ... 0.69803923 0.5568628  0.5568628 ]
3,[0.        0.        0.        ... 0.0627451 0.        0.       ]
3,[0.         0.         0.         ... 0.         0.         0.01960784]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.         0.         ... 0.02352941 0.         0.        ]
3,[0.02352941 0.         0.         ... 0.01568628 0.00784314 0.01960784]
3,[0.         0.         0.         ... 0.84313726 0.85882354 0.85490197]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.        0.        0.        ... 0.7921569 0.8117647 0.8235294]
3,[0.01176471 0.         0.         ... 0.         0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.01960784 0.00392157 ... 0.         0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.72156864 0.6313726  0.67058825 ... 0.         0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.         0.         ... 0.         0.         0.00784314]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.00392157 0.         ... 0.01960784 0.06666667 0.01176471]
3,[0.7882353  0.76862746 0.7529412  ... 0.         0.         0.        ]
3,[0.         0.         0.         ... 0.         0.01176471 0.        ]
3,[0.         0.         0.         ... 0.         0.00784314 0.        ]
3,[0.03137255 0.03921569 0.02745098 ... 0.         0.         0.        ]
3,[0.69411767 0.6039216  0.6666667  ... 0.         0.         0.        ]
3,[0.01176471 0.         0.00784314 ... 0.         0.00784314 0.01568628]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.7058824  0.7647059  0.74509805 ... 0.01176471 0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.7058824 0.6509804 0.6509804 ... 0.        0.        0.       ]
3,[0.69803923 0.5764706  0.5686275  ... 0.         0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.00392157 0.         ... 0.         0.         0.        ]
3,[0.         0.00392157 0.01568628 ... 0.         0.         0.        ]
3,[0.7254902  0.61960787 0.69411767 ... 0.         0.         0.        ]
3,[0.         0.         0.         ... 0.         0.01176471 0.        ]
3,[0.84313726 0.85490197 0.88235295 ... 0.         0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.         0.         ... 0.         0.00784314 0.        ]
3,[0.01568628 0.02745098 0.         ... 0.         0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.         0.         ... 0.85490197 0.8509804  0.84313726]
3,[0.         0.00392157 0.         ... 0.00392157 0.         0.        ]
3,[0.        0.        0.        ... 0.7921569 0.7294118 0.6784314]
3,[0.         0.         0.         ... 0.01176471 0.         0.        ]
3,[0.         0.         0.         ... 0.01176471 0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.00392157 0.         ... 0.         0.         0.        ]
3,[0.         0.         0.         ... 0.         0.02352941 0.01960784]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.75686276 0.7647059  0.72156864 ... 0.         0.         0.        ]
3,[0.        0.        0.        ... 0.6901961 0.5686275 0.627451 ]
3,[0.00392157 0.         0.         ... 0.         0.00392157 0.        ]
3,[0.        0.        0.        ... 0.7607843 0.6901961 0.7764706]
3,[0.         0.         0.         ... 0.00392157 0.         0.        ]
3,[0.         0.00784314 0.         ... 0.         0.         0.        ]
3,[0.         0.         0.01568628 ... 0.         0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.        0.        0.        ... 0.7529412 0.7058824 0.7058824]
3,[0.         0.         0.         ... 0.75686276 0.8        0.7764706 ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.01568628 0.         0.00784314 ... 0.         0.         0.        ]
3,[0.         0.01568628 0.00784314 ... 0.         0.         0.        ]
3,[0.         0.         0.         ... 0.68235296 0.5803922  0.69411767]
3,[0.        0.        0.        ... 0.7254902 0.5882353 0.6039216]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.         0.         ... 0.7882353  0.65882355 0.73333335]
3,[0.77254903 0.81960785 0.7411765  ... 0.         0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.         0.         ... 0.78039217 0.7882353  0.76862746]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.         0.         ... 0.81960785 0.7490196  0.73333335]
3,[0.         0.         0.         ... 0.00392157 0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.         0.         ... 0.827451   0.8627451  0.79607844]
3,[0.         0.         0.01568628 ... 0.         0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.7529412 0.7647059 0.7372549 ... 0.        0.        0.       ]
3,[0.         0.00784314 0.         ... 0.04313726 0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.03921569 0.         0.01568628 ... 0.         0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.68235296 0.5764706  0.6509804  ... 0.         0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.8       0.8156863 0.8117647 ... 0.        0.        0.       ]
3,[0.         0.         0.         ... 0.00784314 0.00784314 0.00784314]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.02352941 0.         0.01568628 ... 0.         0.00392157 0.        ]
3,[0.         0.         0.         ... 0.8666667  0.79607844 0.78039217]
3,[0.        0.        0.        ... 0.8       0.7764706 0.8784314]
3,[0.        0.        0.        ... 0.7372549 0.654902  0.6509804]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.         0.         ... 0.00392157 0.01176471 0.        ]
3,[0.74509805 0.7882353  0.7647059  ... 0.         0.         0.        ]
3,[0.        0.        0.        ... 0.7176471 0.6156863 0.6117647]
3,[0.7372549 0.654902  0.6745098 ... 0.        0.        0.       ]
3,[0.         0.         0.00784314 ... 0.00392157 0.         0.00784314]
3,[0.02745098 0.03137255 0.00784314 ... 0.         0.         0.        ]
3,[0.         0.         0.         ... 0.01176471 0.         0.        ]
3,[0.         0.         0.         ... 0.79607844 0.8156863  0.7294118 ]
3,[0.         0.         0.         ... 0.00392157 0.         0.00784314]
3,[0.         0.         0.00784314 ... 0.         0.         0.        ]
3,[0.         0.00392157 0.         ... 0.         0.         0.        ]
3,[0.        0.        0.        ... 0.8039216 0.8117647 0.7254902]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.77254903 0.78431374 0.75686276 ... 0.         0.         0.        ]
3,[0.         0.00784314 0.         ... 0.         0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.78039217 0.7254902  0.6745098  ... 0.         0.         0.        ]
3,[0.         0.         0.         ... 0.77254903 0.6392157  0.69411767]
3,[0.67058825 0.5647059  0.62352943 ... 0.         0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.7764706  0.78431374 0.7294118  ... 0.         0.         0.        ]
3,[0.77254903 0.76862746 0.7882353  ... 0.         0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.01176471 0.01176471 0.01176471 ... 0.         0.         0.        ]
3,[0.827451   0.85490197 0.8235294  ... 0.         0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.         0.         ... 0.76862746 0.7058824  0.74509805]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.00392157 0.         ... 0.03921569 0.         0.0627451 ]
3,[0.         0.01176471 0.01960784 ... 0.         0.         0.        ]
3,[0.8039216  0.80784315 0.7764706  ... 0.         0.         0.        ]
3,[0.         0.         0.         ... 0.         0.00392157 0.        ]
3,[0.68235296 0.56078434 0.73333335 ... 0.         0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.         0.         ... 0.8352941  0.80784315 0.7764706 ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.02352941 0.         0.         ... 0.         0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.00392157 0.         0.         ... 0.78039217 0.7882353  0.73333335]
3,[0.        0.        0.        ... 0.7254902 0.6784314 0.6784314]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.         0.         ... 0.70980394 0.72156864 0.7490196 ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.00392157 0.         0.01960784 ... 0.         0.         0.00784314]
3,[0.02352941 0.00784314 0.01176471 ... 0.         0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.         0.         ... 0.         0.00392157 0.        ]
3,[0.         0.         0.         ... 0.01176471 0.         0.        ]
3,[0.00392157 0.         0.01568628 ... 0.         0.         0.        ]
3,[0.7058824 0.6       0.7294118 ... 0.        0.        0.       ]
3,[0.8       0.8       0.7921569 ... 0.        0.        0.       ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.7647059  0.78431374 0.76862746 ... 0.         0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.         0.         0.01568628 ... 0.         0.         0.        ]
3,[0.         0.         0.         ... 0.78431374 0.8235294  0.7254902 ]
3,[0. 0. 0. ... 0. 0. 0.]
3,[0.02745098 0.         0.         ... 0.         0.         0.        ]
3,[0. 0. 0. ... 0. 0. 0.]
